Time (Seconds),Phase Error (ns),Frequency Error (ns/ns),Temperature (deg C),Regression,Residual,,Aging Factor (1/s),Temperature Dependence (1/degC),Offset
82274.5,1319.320615,1.95E-11,25.84641415,1.78904E-11,-1.56E-12,,,,
82284.5,1319.515226,1.95E-11,25.84632621,1.78992E-11,-1.56E-12,,,,
82294.5,1319.70995,1.95E-11,25.84623841,1.79079E-11,-1.56E-12,,,,
82304.5,1319.904784,1.95E-11,25.84615076,1.79166E-11,-1.57E-12,,,,
82314.5,1320.099728,1.95E-11,25.84606325,1.79254E-11,-1.57E-12,,,,
82324.5,1320.294783,1.95E-11,25.84597589,1.79341E-11,-1.57E-12,,,,
82334.5,1320.489947,1.95E-11,25.84588868,1.79428E-11,-1.57E-12,,,,
82344.5,1320.685222,1.95E-11,25.84580161,1.79515E-11,-1.58E-12,,,,
82354.5,1320.880606,1.95E-11,25.84571468,1.79602E-11,-1.58E-12,,,,
82364.5,1321.076099,1.95E-11,25.8456279,1.79688E-11,-1.58E-12,,,,
82374.5,1321.271702,1.96E-11,25.84554127,1.79775E-11,-1.58E-12,,,,
82384.5,1321.467413,1.96E-11,25.84545478,1.79862E-11,-1.58E-12,,,,
82394.5,1321.663232,1.96E-11,25.84536843,1.79948E-11,-1.59E-12,,,,
82404.5,1321.85916,1.96E-11,25.84528222,1.80035E-11,-1.59E-12,,,,
82414.5,1322.055197,1.96E-11,25.84519616,1.80121E-11,-1.59E-12,,,,
82424.5,1322.25134,1.96E-11,25.84511024,1.80207E-11,-1.59E-12,,,,
82434.5,1322.447592,1.96E-11,25.84502446,1.80294E-11,-1.60E-12,,,,
82444.5,1322.643951,1.96E-11,25.84493883,1.8038E-11,-1.60E-12,,,,
82454.5,1322.840416,1.96E-11,25.84485333,1.80466E-11,-1.60E-12,,,,
82464.5,1323.036989,1.97E-11,25.84476798,1.80552E-11,-1.60E-12,,,,
82474.5,1323.233668,1.97E-11,25.84468277,1.80637E-11,-1.60E-12,,,,
82484.5,1323.430453,1.97E-11,25.84459769,1.80723E-11,-1.61E-12,,,,
82494.5,1323.627345,1.97E-11,25.84451276,1.80809E-11,-1.61E-12,,,,
82504.5,1323.824341,1.97E-11,25.84442797,1.80894E-11,-1.61E-12,,,,
82514.5,1324.021444,1.97E-11,25.84434332,1.8098E-11,-1.61E-12,,,,
82524.5,1324.218652,1.97E-11,25.8442588,1.81065E-11,-1.61E-12,,,,
82534.5,1324.415965,1.97E-11,25.84417443,1.81151E-11,-1.62E-12,,,,
82544.5,1324.613383,1.97E-11,25.84409019,1.81236E-11,-1.62E-12,,,,
82554.5,1324.810906,1.98E-11,25.84400609,1.81321E-11,-1.62E-12,,,,
82564.5,1325.008532,1.98E-11,25.84392213,1.81406E-11,-1.62E-12,,,,
82574.5,1325.206263,1.98E-11,25.84383831,1.81491E-11,-1.62E-12,,,,
82584.5,1325.404098,1.98E-11,25.84375462,1.81576E-11,-1.63E-12,,,,
82594.5,1325.602036,1.98E-11,25.84367107,1.81661E-11,-1.63E-12,,,,
82604.5,1325.800078,1.98E-11,25.84358766,1.81746E-11,-1.63E-12,,,,
82614.5,1325.998223,1.98E-11,25.84350438,1.81831E-11,-1.63E-12,,,,
82624.5,1326.196471,1.98E-11,25.84342124,1.81915E-11,-1.63E-12,,,,
82634.5,1326.394821,1.98E-11,25.84333823,1.82E-11,-1.64E-12,,,,
82644.5,1326.593274,1.98E-11,25.84325536,1.82084E-11,-1.64E-12,,,,
82654.5,1326.791829,1.99E-11,25.84317263,1.82168E-11,-1.64E-12,,,,
82664.5,1326.990485,1.99E-11,25.84309002,1.82253E-11,-1.64E-12,,,,
82674.5,1327.189244,1.99E-11,25.84300755,1.82337E-11,-1.64E-12,,,,
82684.5,1327.388103,1.99E-11,25.84292522,1.82421E-11,-1.64E-12,,,,
82694.5,1327.587064,1.99E-11,25.84284302,1.82505E-11,-1.65E-12,,,,
82704.5,1327.786126,1.99E-11,25.84276095,1.82589E-11,-1.65E-12,,,,
82714.5,1327.985289,1.99E-11,25.84267901,1.82673E-11,-1.65E-12,,,,
82724.5,1328.184552,1.99E-11,25.84259721,1.82757E-11,-1.65E-12,,,,
82734.5,1328.383915,1.99E-11,25.84251554,1.8284E-11,-1.65E-12,,,,
82744.5,1328.583379,1.99E-11,25.842434,1.82924E-11,-1.65E-12,,,,
82754.5,1328.782942,2.00E-11,25.84235259,1.83008E-11,-1.66E-12,,,,
82764.5,1328.982604,2.00E-11,25.84227132,1.83091E-11,-1.66E-12,,,,
82774.5,1329.182366,2.00E-11,25.84219017,1.83175E-11,-1.66E-12,,,,
82784.5,1329.382227,2.00E-11,25.84210915,1.83258E-11,-1.66E-12,,,,
82794.5,1329.582186,2.00E-11,25.84202827,1.83341E-11,-1.66E-12,,,,
82804.5,1329.782244,2.00E-11,25.84194751,1.83424E-11,-1.66E-12,,,,
82814.5,1329.9824,2.00E-11,25.84186688,1.83507E-11,-1.66E-12,,,,
82824.5,1330.182655,2.00E-11,25.84178639,1.8359E-11,-1.67E-12,,,,
82834.5,1330.383007,2.00E-11,25.84170602,1.83673E-11,-1.67E-12,,,,
82844.5,1330.583457,2.00E-11,25.84162578,1.83756E-11,-1.67E-12,,,,
82854.5,1330.784004,2.01E-11,25.84154566,1.83839E-11,-1.67E-12,,,,
82864.5,1330.984648,2.01E-11,25.84146568,1.83922E-11,-1.67E-12,,,,
82874.5,1331.18539,2.01E-11,25.84138582,1.84004E-11,-1.67E-12,,,,
82884.5,1331.386228,2.01E-11,25.84130609,1.84087E-11,-1.68E-12,,,,
82894.5,1331.587162,2.01E-11,25.84122649,1.84169E-11,-1.68E-12,,,,
82904.5,1331.788193,2.01E-11,25.84114701,1.84252E-11,-1.68E-12,,,,
82914.5,1331.989319,2.01E-11,25.84106766,1.84334E-11,-1.68E-12,,,,
82924.5,1332.190541,2.01E-11,25.84098843,1.84416E-11,-1.68E-12,,,,
82934.5,1332.391859,2.01E-11,25.84090933,1.84499E-11,-1.68E-12,,,,
82944.5,1332.593272,2.01E-11,25.84083036,1.84581E-11,-1.68E-12,,,,
82954.5,1332.79478,2.02E-11,25.84075151,1.84663E-11,-1.68E-12,,,,
82964.5,1332.996382,2.02E-11,25.84067278,1.84745E-11,-1.69E-12,,,,
82974.5,1333.198079,2.02E-11,25.84059418,1.84827E-11,-1.69E-12,,,,
82984.5,1333.399871,2.02E-11,25.84051571,1.84908E-11,-1.69E-12,,,,
82994.5,1333.601757,2.02E-11,25.84043735,1.8499E-11,-1.69E-12,,,,
83004.5,1333.803736,2.02E-11,25.84035912,1.85072E-11,-1.69E-12,,,,
83014.5,1334.005809,2.02E-11,25.84028101,1.85153E-11,-1.69E-12,,,,
83024.5,1334.207976,2.02E-11,25.84020303,1.85235E-11,-1.69E-12,,,,
83034.5,1334.410236,2.02E-11,25.84012516,1.85316E-11,-1.69E-12,,,,
83044.5,1334.612588,2.02E-11,25.84004742,1.85398E-11,-1.70E-12,,,,
83054.5,1334.815033,2.02E-11,25.8399698,1.85479E-11,-1.70E-12,,,,
83064.5,1335.017572,2.03E-11,25.83989231,1.8556E-11,-1.70E-12,,,,
83074.5,1335.220201,2.03E-11,25.83981493,1.85641E-11,-1.70E-12,,,,
83084.5,1335.422924,2.03E-11,25.83973767,1.85722E-11,-1.70E-12,,,,
83094.5,1335.625737,2.03E-11,25.83966053,1.85803E-11,-1.70E-12,,,,
83104.5,1335.828642,2.03E-11,25.83958352,1.85884E-11,-1.70E-12,,,,
83114.5,1336.031639,2.03E-11,25.83950662,1.85965E-11,-1.70E-12,,,,
83124.5,1336.234727,2.03E-11,25.83942984,1.86046E-11,-1.70E-12,,,,
83134.5,1336.437906,2.03E-11,25.83935319,1.86127E-11,-1.71E-12,,,,
83144.5,1336.641175,2.03E-11,25.83927665,1.86207E-11,-1.71E-12,,,,
83154.5,1336.844535,2.03E-11,25.83920022,1.86288E-11,-1.71E-12,,,,
83164.5,1337.047985,2.03E-11,25.83912392,1.86368E-11,-1.71E-12,,,,
83174.5,1337.251525,2.04E-11,25.83904773,1.86449E-11,-1.71E-12,,,,
83184.5,1337.455155,2.04E-11,25.83897167,1.86529E-11,-1.71E-12,,,,
83194.5,1337.658874,2.04E-11,25.83889571,1.86609E-11,-1.71E-12,,,,
83204.5,1337.862683,2.04E-11,25.83881988,1.8669E-11,-1.71E-12,,,,
83214.5,1338.06658,2.04E-11,25.83874416,1.8677E-11,-1.71E-12,,,,
83224.5,1338.270567,2.04E-11,25.83866856,1.8685E-11,-1.71E-12,,,,
83234.5,1338.474642,2.04E-11,25.83859307,1.8693E-11,-1.71E-12,,,,
83244.5,1338.678805,2.04E-11,25.8385177,1.8701E-11,-1.72E-12,,,,
83254.5,1338.883056,2.04E-11,25.83844245,1.8709E-11,-1.72E-12,,,,
83264.5,1339.087396,2.04E-11,25.83836731,1.8717E-11,-1.72E-12,,,,
83274.5,1339.291824,2.04E-11,25.83829228,1.87249E-11,-1.72E-12,,,,
83284.5,1339.496339,2.05E-11,25.83821737,1.87329E-11,-1.72E-12,,,,
83294.5,1339.70094,2.05E-11,25.83814257,1.87409E-11,-1.72E-12,,,,
83304.5,1339.905629,2.05E-11,25.83806789,1.87488E-11,-1.72E-12,,,,
83314.5,1340.110406,2.05E-11,25.83799331,1.87568E-11,-1.72E-12,,,,
83324.5,1340.315269,2.05E-11,25.83791886,1.87647E-11,-1.72E-12,,,,
83334.5,1340.520217,2.05E-11,25.83784451,1.87726E-11,-1.72E-12,,,,
83344.5,1340.725253,2.05E-11,25.83777028,1.87806E-11,-1.72E-12,,,,
83354.5,1340.930374,2.05E-11,25.83769616,1.87885E-11,-1.72E-12,,,,
83364.5,1341.13558,2.05E-11,25.83762215,1.87964E-11,-1.72E-12,,,,
83374.5,1341.340873,2.05E-11,25.83754825,1.88043E-11,-1.72E-12,,,,
83384.5,1341.54625,2.05E-11,25.83747446,1.88122E-11,-1.73E-12,,,,
83394.5,1341.751713,2.05E-11,25.83740079,1.88201E-11,-1.73E-12,,,,
83404.5,1341.957261,2.06E-11,25.83732722,1.8828E-11,-1.73E-12,,,,
83414.5,1342.162893,2.06E-11,25.83725377,1.88359E-11,-1.73E-12,,,,
83424.5,1342.36861,2.06E-11,25.83718042,1.88437E-11,-1.73E-12,,,,
83434.5,1342.574411,2.06E-11,25.83710719,1.88516E-11,-1.73E-12,,,,
83444.5,1342.780296,2.06E-11,25.83703406,1.88594E-11,-1.73E-12,,,,
83454.5,1342.986265,2.06E-11,25.83696104,1.88673E-11,-1.73E-12,,,,
83464.5,1343.192317,2.06E-11,25.83688813,1.88751E-11,-1.73E-12,,,,
83474.5,1343.398453,2.06E-11,25.83681533,1.8883E-11,-1.73E-12,,,,
83484.5,1343.604672,2.06E-11,25.83674264,1.88908E-11,-1.73E-12,,,,
83494.5,1343.810974,2.06E-11,25.83667006,1.88986E-11,-1.73E-12,,,,
83504.5,1344.017358,2.06E-11,25.83659758,1.89065E-11,-1.73E-12,,,,
83514.5,1344.223825,2.06E-11,25.83652521,1.89143E-11,-1.73E-12,,,,
83524.5,1344.430374,2.07E-11,25.83645295,1.89221E-11,-1.73E-12,,,,
83534.5,1344.637006,2.07E-11,25.83638079,1.89299E-11,-1.73E-12,,,,
83544.5,1344.843718,2.07E-11,25.83630874,1.89377E-11,-1.73E-12,,,,
83554.5,1345.050513,2.07E-11,25.83623679,1.89455E-11,-1.73E-12,,,,
83564.5,1345.257389,2.07E-11,25.83616495,1.89533E-11,-1.73E-12,,,,
83574.5,1345.464347,2.07E-11,25.83609322,1.8961E-11,-1.73E-12,,,,
83584.5,1345.671386,2.07E-11,25.83602159,1.89688E-11,-1.74E-12,,,,
83594.5,1345.878505,2.07E-11,25.83595006,1.89766E-11,-1.74E-12,,,,
83604.5,1346.085704,2.07E-11,25.83587864,1.89843E-11,-1.74E-12,,,,
83614.5,1346.292985,2.07E-11,25.83580733,1.89921E-11,-1.74E-12,,,,
83624.5,1346.500344,2.07E-11,25.83573611,1.89998E-11,-1.74E-12,,,,
83634.5,1346.707785,2.07E-11,25.83566501,1.90076E-11,-1.74E-12,,,,
83644.5,1346.915305,2.08E-11,25.835594,1.90153E-11,-1.74E-12,,,,
83654.5,1347.122904,2.08E-11,25.8355231,1.9023E-11,-1.74E-12,,,,
83664.5,1347.330583,2.08E-11,25.8354523,1.90307E-11,-1.74E-12,,,,
83674.5,1347.538341,2.08E-11,25.8353816,1.90385E-11,-1.74E-12,,,,
83684.5,1347.746178,2.08E-11,25.835311,1.90462E-11,-1.74E-12,,,,
83694.5,1347.954094,2.08E-11,25.83524051,1.90539E-11,-1.74E-12,,,,
83704.5,1348.162087,2.08E-11,25.83517011,1.90616E-11,-1.74E-12,,,,
83714.5,1348.370159,2.08E-11,25.83509982,1.90692E-11,-1.74E-12,,,,
83724.5,1348.57831,2.08E-11,25.83502963,1.90769E-11,-1.74E-12,,,,
83734.5,1348.786538,2.08E-11,25.83495954,1.90846E-11,-1.74E-12,,,,
83744.5,1348.994844,2.08E-11,25.83488955,1.90923E-11,-1.74E-12,,,,
83754.5,1349.203227,2.08E-11,25.83481965,1.90999E-11,-1.74E-12,,,,
83764.5,1349.411687,2.08E-11,25.83474986,1.91076E-11,-1.74E-12,,,,
83774.5,1349.620225,2.09E-11,25.83468017,1.91153E-11,-1.74E-12,,,,
83784.5,1349.828839,2.09E-11,25.83461057,1.91229E-11,-1.74E-12,,,,
83794.5,1350.03753,2.09E-11,25.83454108,1.91305E-11,-1.74E-12,,,,
83804.5,1350.246298,2.09E-11,25.83447168,1.91382E-11,-1.74E-12,,,,
83814.5,1350.455141,2.09E-11,25.83440238,1.91458E-11,-1.74E-12,,,,
83824.5,1350.664061,2.09E-11,25.83433318,1.91534E-11,-1.74E-12,,,,
83834.5,1350.873057,2.09E-11,25.83426408,1.91611E-11,-1.74E-12,,,,
83844.5,1351.082128,2.09E-11,25.83419507,1.91687E-11,-1.74E-12,,,,
83854.5,1351.291274,2.09E-11,25.83412616,1.91763E-11,-1.74E-12,,,,
83864.5,1351.500496,2.09E-11,25.83405735,1.91839E-11,-1.74E-12,,,,
83874.5,1351.709793,2.09E-11,25.83398863,1.91915E-11,-1.74E-12,,,,
83884.5,1351.919164,2.09E-11,25.83392001,1.91991E-11,-1.74E-12,,,,
83894.5,1352.128611,2.09E-11,25.83385148,1.92066E-11,-1.74E-12,,,,
83904.5,1352.338131,2.10E-11,25.83378305,1.92142E-11,-1.74E-12,,,,
83914.5,1352.547726,2.10E-11,25.83371472,1.92218E-11,-1.74E-12,,,,
83924.5,1352.757395,2.10E-11,25.83364648,1.92294E-11,-1.74E-12,,,,
83934.5,1352.967137,2.10E-11,25.83357833,1.92369E-11,-1.74E-12,,,,
83944.5,1353.176953,2.10E-11,25.83351028,1.92445E-11,-1.74E-12,,,,
83954.5,1353.386843,2.10E-11,25.83344232,1.9252E-11,-1.74E-12,,,,
83964.5,1353.596805,2.10E-11,25.83337446,1.92596E-11,-1.74E-12,,,,
83974.5,1353.806841,2.10E-11,25.83330669,1.92671E-11,-1.74E-12,,,,
83984.5,1354.01695,2.10E-11,25.83323901,1.92746E-11,-1.74E-12,,,,
83994.5,1354.227131,2.10E-11,25.83317143,1.92822E-11,-1.74E-12,,,,
84004.5,1354.437384,2.10E-11,25.83310393,1.92897E-11,-1.74E-12,,,,
84014.5,1354.64771,2.10E-11,25.83303653,1.92972E-11,-1.74E-12,,,,
84024.5,1354.858108,2.10E-11,25.83296922,1.93047E-11,-1.74E-12,,,,
84034.5,1355.068578,2.10E-11,25.83290201,1.93122E-11,-1.73E-12,,,,
84044.5,1355.279119,2.11E-11,25.83283488,1.93197E-11,-1.73E-12,,,,
84054.5,1355.489732,2.11E-11,25.83276785,1.93272E-11,-1.73E-12,,,,
84064.5,1355.700416,2.11E-11,25.8327009,1.93347E-11,-1.73E-12,,,,
84074.5,1355.911171,2.11E-11,25.83263405,1.93422E-11,-1.73E-12,,,,
84084.5,1356.121997,2.11E-11,25.83256729,1.93497E-11,-1.73E-12,,,,
84094.5,1356.332893,2.11E-11,25.83250061,1.93571E-11,-1.73E-12,,,,
84104.5,1356.54386,2.11E-11,25.83243403,1.93646E-11,-1.73E-12,,,,
84114.5,1356.754897,2.11E-11,25.83236753,1.93721E-11,-1.73E-12,,,,
84124.5,1356.966005,2.11E-11,25.83230113,1.93795E-11,-1.73E-12,,,,
84134.5,1357.177182,2.11E-11,25.83223481,1.9387E-11,-1.73E-12,,,,
84144.5,1357.388429,2.11E-11,25.83216858,1.93944E-11,-1.73E-12,,,,
84154.5,1357.599745,2.11E-11,25.83210244,1.94019E-11,-1.73E-12,,,,
84164.5,1357.811131,2.11E-11,25.83203639,1.94093E-11,-1.73E-12,,,,
84174.5,1358.022586,2.11E-11,25.83197042,1.94167E-11,-1.73E-12,,,,
84184.5,1358.23411,2.12E-11,25.83190454,1.94241E-11,-1.73E-12,,,,
84194.5,1358.445703,2.12E-11,25.83183875,1.94316E-11,-1.73E-12,,,,
84204.5,1358.657363,2.12E-11,25.83177305,1.9439E-11,-1.73E-12,,,,
84214.5,1358.869093,2.12E-11,25.83170743,1.94464E-11,-1.73E-12,,,,
84224.5,1359.080891,2.12E-11,25.8316419,1.94538E-11,-1.73E-12,,,,
84234.5,1359.292756,2.12E-11,25.83157645,1.94612E-11,-1.73E-12,,,,
84244.5,1359.504689,2.12E-11,25.83151109,1.94686E-11,-1.72E-12,,,,
84254.5,1359.71669,2.12E-11,25.83144582,1.9476E-11,-1.72E-12,,,,
84264.5,1359.928759,2.12E-11,25.83138063,1.94834E-11,-1.72E-12,,,,
84274.5,1360.140895,2.12E-11,25.83131552,1.94907E-11,-1.72E-12,,,,
84284.5,1360.353098,2.12E-11,25.8312505,1.94981E-11,-1.72E-12,,,,
84294.5,1360.565367,2.12E-11,25.83118556,1.95055E-11,-1.72E-12,,,,
84304.5,1360.777703,2.12E-11,25.83112071,1.95128E-11,-1.72E-12,,,,
84314.5,1360.990106,2.12E-11,25.83105594,1.95202E-11,-1.72E-12,,,,
84324.5,1361.202575,2.12E-11,25.83099125,1.95276E-11,-1.72E-12,,,,
84334.5,1361.41511,2.13E-11,25.83092665,1.95349E-11,-1.72E-12,,,,
84344.5,1361.627712,2.13E-11,25.83086213,1.95422E-11,-1.72E-12,,,,
84354.5,1361.840378,2.13E-11,25.83079769,1.95496E-11,-1.72E-12,,,,
84364.5,1362.05311,2.13E-11,25.83073334,1.95569E-11,-1.72E-12,,,,
84374.5,1362.265909,2.13E-11,25.83066906,1.95642E-11,-1.72E-12,,,,
84384.5,1362.478772,2.13E-11,25.83060487,1.95716E-11,-1.71E-12,,,,
84394.5,1362.6917,2.13E-11,25.83054076,1.95789E-11,-1.71E-12,,,,
84404.5,1362.904693,2.13E-11,25.83047673,1.95862E-11,-1.71E-12,,,,
84414.5,1363.11775,2.13E-11,25.83041278,1.95935E-11,-1.71E-12,,,,
84424.5,1363.330872,2.13E-11,25.83034891,1.96008E-11,-1.71E-12,,,,
84434.5,1363.544058,2.13E-11,25.83028512,1.96081E-11,-1.71E-12,,,,
84444.5,1363.757309,2.13E-11,25.83022141,1.96154E-11,-1.71E-12,,,,
84454.5,1363.970623,2.13E-11,25.83015779,1.96227E-11,-1.71E-12,,,,
84464.5,1364.184001,2.13E-11,25.83009424,1.963E-11,-1.71E-12,,,,
84474.5,1364.397443,2.13E-11,25.83003077,1.96373E-11,-1.71E-12,,,,
84484.5,1364.610948,2.14E-11,25.82996738,1.96445E-11,-1.71E-12,,,,
84494.5,1364.824516,2.14E-11,25.82990406,1.96518E-11,-1.71E-12,,,,
84504.5,1365.038147,2.14E-11,25.82984083,1.96591E-11,-1.70E-12,,,,
84514.5,1365.251841,2.14E-11,25.82977767,1.96663E-11,-1.70E-12,,,,
84524.5,1365.465598,2.14E-11,25.8297146,1.96736E-11,-1.70E-12,,,,
84534.5,1365.679418,2.14E-11,25.82965159,1.96808E-11,-1.70E-12,,,,
84544.5,1365.8933,2.14E-11,25.82958867,1.96881E-11,-1.70E-12,,,,
84554.5,1366.107243,2.14E-11,25.82952582,1.96953E-11,-1.70E-12,,,,
84564.5,1366.321248,2.14E-11,25.82946306,1.97026E-11,-1.70E-12,,,,
84574.5,1366.535317,2.14E-11,25.82940036,1.97098E-11,-1.70E-12,,,,
84584.5,1366.749446,2.14E-11,25.82933774,1.9717E-11,-1.70E-12,,,,
84594.5,1366.963636,2.14E-11,25.8292752,1.97243E-11,-1.69E-12,,,,
84604.5,1367.177888,2.14E-11,25.82921274,1.97315E-11,-1.69E-12,,,,
84614.5,1367.392201,2.14E-11,25.82915035,1.97387E-11,-1.69E-12,,,,
84624.5,1367.606575,2.14E-11,25.82908803,1.97459E-11,-1.69E-12,,,,
84634.5,1367.82101,2.14E-11,25.82902579,1.97531E-11,-1.69E-12,,,,
84644.5,1368.035505,2.14E-11,25.82896362,1.97603E-11,-1.69E-12,,,,
84654.5,1368.250061,2.15E-11,25.82890153,1.97675E-11,-1.69E-12,,,,
84664.5,1368.464676,2.15E-11,25.82883951,1.97747E-11,-1.69E-12,,,,
84674.5,1368.679352,2.15E-11,25.82877757,1.97819E-11,-1.69E-12,,,,
84684.5,1368.894088,2.15E-11,25.8287157,1.97891E-11,-1.68E-12,,,,
84694.5,1369.108883,2.15E-11,25.8286539,1.97963E-11,-1.68E-12,,,,
84704.5,1369.323739,2.15E-11,25.82859218,1.98034E-11,-1.68E-12,,,,
84714.5,1369.538653,2.15E-11,25.82853053,1.98106E-11,-1.68E-12,,,,
84724.5,1369.753627,2.15E-11,25.82846895,1.98178E-11,-1.68E-12,,,,
84734.5,1369.968659,2.15E-11,25.82840744,1.98249E-11,-1.68E-12,,,,
84744.5,1370.183751,2.15E-11,25.82834601,1.98321E-11,-1.68E-12,,,,
84754.5,1370.398901,2.15E-11,25.82828464,1.98392E-11,-1.68E-12,,,,
84764.5,1370.61411,2.15E-11,25.82822335,1.98464E-11,-1.67E-12,,,,
84774.5,1370.829377,2.15E-11,25.82816213,1.98535E-11,-1.67E-12,,,,
84784.5,1371.044702,2.15E-11,25.82810098,1.98607E-11,-1.67E-12,,,,
84794.5,1371.260085,2.15E-11,25.8280399,1.98678E-11,-1.67E-12,,,,
84804.5,1371.475526,2.15E-11,25.82797889,1.9875E-11,-1.67E-12,,,,
84814.5,1371.691025,2.15E-11,25.82791795,1.98821E-11,-1.67E-12,,,,
84824.5,1371.906582,2.16E-11,25.82785708,1.98892E-11,-1.67E-12,,,,
84834.5,1372.122195,2.16E-11,25.82779628,1.98963E-11,-1.66E-12,,,,
84844.5,1372.337866,2.16E-11,25.82773555,1.99034E-11,-1.66E-12,,,,
84854.5,1372.553595,2.16E-11,25.82767489,1.99106E-11,-1.66E-12,,,,
84864.5,1372.769379,2.16E-11,25.82761429,1.99177E-11,-1.66E-12,,,,
84874.5,1372.98522,2.16E-11,25.82755377,1.99248E-11,-1.66E-12,,,,
84884.5,1373.201118,2.16E-11,25.82749331,1.99319E-11,-1.66E-12,,,,
84894.5,1373.417073,2.16E-11,25.82743293,1.9939E-11,-1.66E-12,,,,
84904.5,1373.633083,2.16E-11,25.8273726,1.9946E-11,-1.66E-12,,,,
84914.5,1373.84915,2.16E-11,25.82731235,1.99531E-11,-1.65E-12,,,,
84924.5,1374.065272,2.16E-11,25.82725216,1.99602E-11,-1.65E-12,,,,
84934.5,1374.281451,2.16E-11,25.82719204,1.99673E-11,-1.65E-12,,,,
84944.5,1374.497684,2.16E-11,25.82713199,1.99744E-11,-1.65E-12,,,,
84954.5,1374.713973,2.16E-11,25.82707201,1.99814E-11,-1.65E-12,,,,
84964.5,1374.930318,2.16E-11,25.82701208,1.99885E-11,-1.65E-12,,,,
84974.5,1375.146717,2.16E-11,25.82695223,1.99956E-11,-1.64E-12,,,,
84984.5,1375.363171,2.16E-11,25.82689244,2.00026E-11,-1.64E-12,,,,
84994.5,1375.579681,2.17E-11,25.82683272,2.00097E-11,-1.64E-12,,,,
85004.5,1375.796244,2.17E-11,25.82677306,2.00167E-11,-1.64E-12,,,,
85014.5,1376.012862,2.17E-11,25.82671347,2.00238E-11,-1.64E-12,,,,
85024.5,1376.229535,2.17E-11,25.82665394,2.00308E-11,-1.64E-12,,,,
85034.5,1376.446261,2.17E-11,25.82659447,2.00379E-11,-1.63E-12,,,,
85044.5,1376.663041,2.17E-11,25.82653507,2.00449E-11,-1.63E-12,,,,
85054.5,1376.879876,2.17E-11,25.82647574,2.00519E-11,-1.63E-12,,,,
85064.5,1377.096764,2.17E-11,25.82641647,2.0059E-11,-1.63E-12,,,,
85074.5,1377.313705,2.17E-11,25.82635726,2.0066E-11,-1.63E-12,,,,
85084.5,1377.5307,2.17E-11,25.82629811,2.0073E-11,-1.63E-12,,,,
85094.5,1377.747747,2.17E-11,25.82623903,2.008E-11,-1.62E-12,,,,
85104.5,1377.964848,2.17E-11,25.82618,2.0087E-11,-1.62E-12,,,,
85114.5,1378.182002,2.17E-11,25.82612105,2.00941E-11,-1.62E-12,,,,
85124.5,1378.399208,2.17E-11,25.82606215,2.01011E-11,-1.62E-12,,,,
85134.5,1378.616467,2.17E-11,25.82600331,2.01081E-11,-1.62E-12,,,,
85144.5,1378.833778,2.17E-11,25.82594454,2.01151E-11,-1.62E-12,,,,
85154.5,1379.051142,2.17E-11,25.82588583,2.01221E-11,-1.61E-12,,,,
85164.5,1379.268558,2.17E-11,25.82582718,2.0129E-11,-1.61E-12,,,,
85174.5,1379.486025,2.17E-11,25.82576859,2.0136E-11,-1.61E-12,,,,
85184.5,1379.703544,2.18E-11,25.82571006,2.0143E-11,-1.61E-12,,,,
85194.5,1379.921116,2.18E-11,25.82565159,2.015E-11,-1.61E-12,,,,
85204.5,1380.138738,2.18E-11,25.82559318,2.0157E-11,-1.61E-12,,,,
85214.5,1380.356412,2.18E-11,25.82553483,2.01639E-11,-1.60E-12,,,,
85224.5,1380.574137,2.18E-11,25.82547654,2.01709E-11,-1.60E-12,,,,
85234.5,1380.791913,2.18E-11,25.82541832,2.01779E-11,-1.60E-12,,,,
85244.5,1381.009739,2.18E-11,25.82536015,2.01848E-11,-1.60E-12,,,,
85254.5,1381.227617,2.18E-11,25.82530203,2.01918E-11,-1.60E-12,,,,
85264.5,1381.445545,2.18E-11,25.82524398,2.01988E-11,-1.59E-12,,,,
85274.5,1381.663523,2.18E-11,25.82518598,2.02057E-11,-1.59E-12,,,,
85284.5,1381.881553,2.18E-11,25.82512805,2.02127E-11,-1.59E-12,,,,
85294.5,1382.099631,2.18E-11,25.82507017,2.02196E-11,-1.59E-12,,,,
85304.5,1382.31776,2.18E-11,25.82501235,2.02265E-11,-1.59E-12,,,,
85314.5,1382.535939,2.18E-11,25.82495458,2.02335E-11,-1.58E-12,,,,
85324.5,1382.754167,2.18E-11,25.82489688,2.02404E-11,-1.58E-12,,,,
85334.5,1382.972445,2.18E-11,25.82483923,2.02473E-11,-1.58E-12,,,,
85344.5,1383.190772,2.18E-11,25.82478163,2.02543E-11,-1.58E-12,,,,
85354.5,1383.409149,2.18E-11,25.8247241,2.02612E-11,-1.58E-12,,,,
85364.5,1383.627575,2.18E-11,25.82466662,2.02681E-11,-1.57E-12,,,,
85374.5,1383.846049,2.18E-11,25.82460919,2.0275E-11,-1.57E-12,,,,
85384.5,1384.064572,2.19E-11,25.82455182,2.0282E-11,-1.57E-12,,,,
85394.5,1384.283145,2.19E-11,25.82449451,2.02889E-11,-1.57E-12,,,,
85404.5,1384.501765,2.19E-11,25.82443725,2.02958E-11,-1.57E-12,,,,
85414.5,1384.720434,2.19E-11,25.82438005,2.03027E-11,-1.56E-12,,,,
85424.5,1384.939151,2.19E-11,25.8243229,2.03096E-11,-1.56E-12,,,,
